generation,N_shifts,logPrior,logLik,eventRate,acceptRate
211000000,1,-23.0267,-102.512,3.13678,0.5335
211100000,4,-40.6464,-92.697,2.79406,0.501125
211200000,2,-26.3032,-103.816,4.04324,0.55
211300000,3,-38.215,-95.4027,2.29083,0.561
211400000,3,-29.1428,-99.519,0.611106,0.525
211500000,2,-23.6164,-95.1399,0.718758,0.543917
211600000,3,-33.9987,-96.0985,3.99868,0.602
211700000,5,-48.7838,-88.9634,3.21888,0.53
211800000,2,-23.7594,-99.2649,0.73509,0.535
211900000,1,-15.4618,-100.363,0.903608,0.496
212000000,2,-29.689,-97.8745,1.24404,0.546833
212100000,4,-42.1586,-97.3633,2.43529,0.5765
212200000,2,-30.134,-97.8602,1.32312,0.523
212300000,3,-32.029,-97.8709,1.17574,0.566
212400000,4,-41.7542,-90.5473,1.20073,0.52135
212500000,3,-35.8674,-90.9355,3.18474,0.523
212600000,5,-53.0036,-92.6382,2.08663,0.555786
212700000,2,-25.7112,-94.8161,2.01995,0.506
212800000,3,-34.1592,-93.9482,2.68732,0.51
212900000,2,-24.7253,-101.283,1.6284,0.517
213000000,2,-29.4683,-99.0598,0.670906,0.53
213100000,2,-25.1441,-102.373,0.670042,0.517
213200000,2,-23.8617,-100.113,1.09113,0.5275
213300000,6,-61.1661,-87.4949,3.25219,0.51
213400000,1,-15.2806,-98.7956,1.15553,0.529
213500000,2,-27.1147,-107.182,3.27611,0.541286
213600000,6,-62.018,-89.6414,6.23292,0.512143
213700000,2,-24.3433,-100.948,1.71762,0.469
213800000,1,-15.6374,-98.6978,0.340756,0.474
213900000,3,-33.8943,-92.7474,1.11793,0.551
214000000,3,-33.8484,-98.7911,2.67759,0.538
214100000,4,-41.0993,-104.266,1.77019,0.5527
214200000,3,-35.6615,-97.4232,2.72633,0.552312
214300000,1,-16.1025,-102.088,1.30766,0.553
214400000,2,-21.9846,-98.7056,0.35067,0.512
214500000,3,-37.1615,-82.3983,2.53633,0.48
214600000,5,-48.3217,-85.4117,2.7779,0.5
214700000,5,-53.2866,-83.8144,1.29659,0.571
214800000,4,-39.3708,-83.0149,1.48387,0.549
214900000,2,-25.0065,-97.6212,2.09549,0.508
215000000,1,-15.2336,-99.9904,1.02448,0.504
215100000,3,-36.3062,-96.2857,1.51637,0.5
215200000,1,-16.5599,-101.778,1.04953,0.573
215300000,1,-15.3454,-103.291,0.668834,0.527667
215400000,4,-45.1256,-85.351,3.87972,0.516889
215500000,1,-15.6649,-103.793,0.714433,0.522
215600000,1,-16.8757,-99.0084,1.06815,0.521
215700000,3,-37.2272,-99.9058,1.66628,0.567
215800000,5,-47.6533,-82.7905,0.982308,0.485667
215900000,2,-27.0172,-101.714,0.550673,0.5275
216000000,2,-29.0028,-97.0458,1.07187,0.498333
216100000,6,-60.4366,-86.2977,2.77515,0.5379
216200000,2,-23.4068,-95.9981,0.34189,0.510444
216300000,3,-32.5065,-91.6855,2.73237,0.601
216400000,3,-37.5084,-102.828,3.23592,0.509375
216500000,5,-51.4206,-85.6008,2.96599,0.537
216600000,2,-23.6954,-99.1392,0.728309,0.488
216700000,3,-33.9228,-95.8357,2.80744,0.54213
216800000,3,-32.5126,-88.9568,1.83753,0.506556
216900000,2,-27.6201,-95.8522,1.92363,0.528
217000000,2,-28.8365,-99.0117,2.2327,0.502
217100000,1,-17.2896,-99.9284,1.61866,0.519833
217200000,4,-46.1881,-93.4491,5.24503,0.578125
217300000,1,-17.8557,-102.305,1.3288,0.5244
217400000,1,-16.7143,-99.7938,0.516591,0.49625
217500000,4,-40.5355,-91.9259,2.78511,0.5685
217600000,1,-19.6755,-101.171,3.44039,0.493
217700000,1,-14.7832,-104.134,0.449918,0.556
217800000,3,-34.8561,-94.3211,1.17197,0.545667
217900000,2,-24.9968,-101.928,1.49701,0.525302
218000000,2,-24.5832,-98.7259,2.00593,0.5755
218100000,2,-23.3386,-96.6046,0.435298,0.496
218200000,2,-25.6022,-100.368,1.28471,0.5255
218300000,3,-37.9758,-94.6988,1.36138,0.483
218400000,5,-49.0841,-94.701,2.77404,0.511684
218500000,3,-36.1224,-99.0791,3.02322,0.569
218600000,2,-26.4592,-102.402,2.09138,0.452
218700000,1,-18.1221,-98.064,1.33057,0.55
218800000,3,-33.5417,-93.8934,2.19175,0.479
218900000,3,-37.1637,-95.8502,0.977222,0.585
219000000,2,-26.9823,-102.283,1.15756,0.551941
219100000,2,-23.9285,-99.7933,1.85257,0.523333
219200000,3,-31.898,-93.3217,2.44407,0.579
219300000,2,-27.9259,-98.6543,1.79291,0.509727
219400000,4,-41.8831,-92.105,1.58654,0.529667
219500000,2,-29.514,-93.8277,2.25746,0.520875
219600000,1,-18.3385,-97.7488,2.01114,0.466
219700000,2,-22.8336,-100.1,1.35393,0.5895
219800000,1,-15.0961,-101.618,1.11937,0.5105
219900000,5,-51.3848,-97.2797,3.23646,0.5805
220000000,3,-35.4085,-99.4456,5.72413,0.5105
220100000,8,-77.158,-95.4999,4.3092,0.58
220200000,3,-33.7336,-96.5062,2.47454,0.509
220300000,2,-25.5471,-97.7924,1.95985,0.5586
220400000,1,-15.7872,-102.692,1.46236,0.510286
220500000,2,-25.9469,-99.5676,2.22603,0.589
220600000,2,-23.5216,-88.9873,1.80744,0.505
220700000,1,-17.0547,-100.398,2.32463,0.497
220800000,2,-24.9717,-100.439,1.99052,0.46
220900000,1,-16.7294,-102.682,1.31209,0.477
221000000,2,-24.9149,-98.3846,1.21177,0.527125
221100000,2,-27.6263,-102.285,3.56368,0.521
221200000,1,-15.9369,-103.469,1.07171,0.559
221300000,6,-65.1315,-81.145,2.75381,0.56
221400000,1,-15.2806,-99.5259,1.07085,0.522
221500000,3,-32.2825,-84.5163,1.2474,0.546
221600000,1,-16.3068,-97.6436,1.78315,0.501
221700000,5,-48.1859,-81.3683,1.69568,0.50325
221800000,2,-23.035,-93.6276,0.631846,0.540625
221900000,5,-47.3005,-90.9611,2.21422,0.597
222000000,2,-23.1928,-98.99,1.66946,0.5885
222100000,5,-48.2004,-96.42,2.91917,0.556
222200000,1,-16.3259,-98.5913,1.20745,0.529143
222300000,2,-28.8692,-96.9181,1.15406,0.591667
222400000,2,-24.7162,-93.7261,1.29538,0.506
222500000,2,-23.5354,-98.9661,1.10129,0.518625
222600000,3,-31.6969,-98.4379,1.87868,0.65
222700000,2,-28.7106,-108.869,2.62803,0.519333
222800000,2,-28.2377,-107.172,4.23019,0.53
222900000,5,-51.5323,-81.3918,4.27579,0.52
223000000,3,-33.5215,-103.909,4.03375,0.530091
223100000,2,-24.1301,-102.622,0.93557,0.479
223200000,5,-49.9634,-94.686,2.65989,0.535
223300000,5,-52.4244,-94.2986,2.13006,0.541867
223400000,4,-41.3002,-91.6008,1.57026,0.524
223500000,1,-15.1795,-98.6789,1.11257,0.53325
223600000,2,-22.8696,-91.8465,1.77585,0.513
223700000,2,-22.8796,-95.9491,1.34433,0.543
223800000,4,-40.6657,-95.3276,3.42988,0.586444
223900000,6,-59.3592,-81.8486,3.73845,0.5545
224000000,2,-23.0087,-96.5118,1.41423,0.506
224100000,1,-15.3207,-103.57,0.925873,0.476
224200000,4,-44.0681,-97.3901,3.19803,0.583
224300000,2,-28.9592,-97.851,2.84429,0.5425
224400000,1,-16.63,-101.156,1.18437,0.471
224500000,1,-14.8812,-101.789,0.786012,0.519
224600000,4,-41.9663,-96.1844,1.7092,0.5345
224700000,3,-40.176,-95.1424,2.08653,0.458
224800000,1,-15.5227,-103.584,0.701206,0.5368
224900000,8,-76.3149,-84.9109,4.27953,0.5102
225000000,4,-44.8972,-94.0959,1.49514,0.524333
225100000,6,-59.392,-86.5192,3.7272,0.475333
225200000,3,-38.5011,-91.1138,2.22504,0.514
225300000,2,-26.0914,-98.3835,1.60064,0.527
225400000,2,-25.1818,-98.7056,1.14749,0.508
225500000,2,-23.7613,-95.525,1.58619,0.56725
225600000,2,-24.6788,-102.347,2.24621,0.517
225700000,3,-31.3696,-101.579,0.715526,0.550714
225800000,1,-15.7636,-100.668,0.711276,0.5318
225900000,3,-33.8502,-94.3209,1.39423,0.585
226000000,2,-24.6762,-95.4531,0.481423,0.5484
226100000,3,-37.9483,-100.153,2.587,0.543412
226200000,1,-15.7854,-103.449,0.606168,0.418
226300000,5,-56.2707,-93.0207,3.03798,0.522
226400000,2,-23.9879,-97.5636,1.25519,0.541308
226500000,2,-23.3736,-99.4646,1.69892,0.535875
226600000,3,-34.9004,-96.4409,2.99608,0.543
226700000,3,-29.6057,-98.3248,0.649744,0.599
226800000,4,-40.84,-95.7054,2.15125,0.578
226900000,1,-18.9819,-102.624,4.83426,0.506
227000000,2,-23.7153,-94.3756,1.21988,0.518333
227100000,1,-15.0318,-97.6574,0.205182,0.527
227200000,2,-26.6957,-96.4099,1.07542,0.541
227300000,2,-24.2026,-96.637,0.638835,0.511
227400000,1,-16.808,-98.981,1.69636,0.536833
227500000,1,-16.7379,-101.511,2.61048,0.53
227600000,3,-34.7541,-93.7748,1.09917,0.525083
227700000,1,-16.9345,-100.834,1.74553,0.551897
227800000,1,-14.6978,-101.576,0.29522,0.477
227900000,2,-25.1068,-101.049,1.31722,0.563
228000000,1,-17.011,-102.246,2.5773,0.561
228100000,2,-22.964,-100.318,1.0956,0.515167
228200000,2,-23.5626,-91.3871,1.95538,0.502
228300000,1,-15.9378,-101.603,0.187137,0.522
228400000,3,-36.2387,-99.0892,2.60031,0.489
228500000,4,-41.976,-92.7113,1.9094,0.575
228600000,3,-34.2565,-93.2138,3.22674,0.520667
228700000,3,-42.4818,-98.211,0.887797,0.489
228800000,2,-22.6915,-100.373,1.18603,0.554231
228900000,1,-14.5987,-100.203,0.275117,0.4984
229000000,1,-17.4263,-98.7037,1.44265,0.554
229100000,5,-48.8644,-93.9081,4.07941,0.548
229200000,4,-43.4899,-104.576,1.67474,0.5785
229300000,3,-34.2605,-101.4,1.7598,0.534929
229400000,2,-22.3494,-97.9282,0.387362,0.562
229500000,1,-14.993,-100.429,0.774433,0.509
229600000,2,-23.2411,-97.4495,0.576738,0.566
229700000,2,-26.8468,-100.34,1.5107,0.545
229800000,5,-50.7958,-87.7656,3.29363,0.51525
229900000,3,-36.2004,-99.4691,4.03975,0.533
230000000,2,-26.9279,-93.1591,1.92146,0.547071
230100000,2,-22.1122,-100.616,0.816541,0.518
230200000,1,-17.8432,-98.0503,0.447034,0.5098
230300000,3,-32.0817,-90.7599,1.89534,0.513
230400000,1,-16.5079,-99.1776,2.11116,0.499
230500000,2,-23.5425,-101.429,0.503965,0.498
230600000,7,-72.0591,-100.123,4.65991,0.538222
230700000,2,-26.1952,-94.3948,2.28522,0.497
230800000,1,-17.4165,-106.032,1.04295,0.517
230900000,5,-47.7026,-91.9368,1.82494,0.527
231000000,2,-25.4614,-100.053,2.56764,0.587
231100000,3,-35.3146,-97.2746,0.703565,0.557
231200000,1,-17.4346,-100.24,1.3825,0.429
231300000,1,-17.6297,-103.77,2.72978,0.498294
231400000,1,-14.1816,-99.1715,0.19261,0.518
231500000,1,-15.9318,-97.4783,1.07292,0.509667
231600000,5,-53.8278,-95.651,2.41197,0.613
231700000,1,-17.019,-103.675,1.44623,0.543714
231800000,1,-14.6181,-103.2,0.339706,0.5335
231900000,2,-24.0049,-98.7734,1.09704,0.5
232000000,5,-57.8185,-94.1166,3.62982,0.5268
232100000,5,-49.4907,-102.452,3.42686,0.553
232200000,1,-18.5759,-98.2814,0.339634,0.484
232300000,4,-40.5962,-97.6686,1.89263,0.5495
232400000,2,-25.8239,-97.9811,2.00666,0.539375
232500000,4,-42.1673,-89.2229,2.56092,0.514857
232600000,2,-23.3353,-101.908,1.1902,0.506667
232700000,5,-50.0251,-78.055,5.19758,0.509125
232800000,1,-15.1424,-104.147,0.931647,0.446
232900000,1,-14.7648,-103.178,0.680637,0.5125
233000000,2,-24.1166,-103.697,1.9425,0.5616
233100000,4,-40.8118,-88.6199,2.80342,0.47
233200000,1,-16.013,-100.136,1.8931,0.518273
233300000,2,-24.1559,-97.2178,1.00172,0.541
233400000,1,-17.2829,-98.9419,0.995515,0.483
233500000,1,-17.5081,-99.9856,2.07476,0.543
233600000,1,-15.1375,-101.685,0.95935,0.527
233700000,2,-24.1592,-101.367,1.07926,0.564
233800000,3,-31.8254,-97.6398,2.09534,0.572
233900000,2,-26.269,-101.656,1.37619,0.523
234000000,4,-40.7887,-88.3308,1.10064,0.522857
234100000,1,-19.2811,-102.628,2.8814,0.52
234200000,2,-22.6286,-103.472,0.372589,0.507
234300000,3,-36.4508,-97.3269,1.90757,0.506
234400000,4,-39.3334,-85.1814,1.19172,0.502
234500000,2,-27.2981,-98.0693,1.56957,0.553
234600000,3,-31.6615,-100.942,1.60437,0.530625
234700000,5,-48.4922,-92.4888,1.85554,0.525
234800000,1,-14.6777,-102.334,0.205288,0.5225
234900000,3,-35.593,-91.2968,3.7486,0.539
235000000,6,-57.1365,-90.4255,4.35708,0.558
235100000,1,-15.0526,-101.313,0.682418,0.52
235200000,4,-42.8378,-92.7656,3.41479,0.52975
235300000,2,-24.1103,-88.4396,1.04439,0.524909
235400000,3,-36.3443,-96.9486,1.95936,0.525
235500000,2,-26.7902,-102.845,1.8063,0.56
235600000,4,-41.515,-99.3589,1.89618,0.551
235700000,2,-22.0293,-98.632,0.398562,0.528273
235800000,4,-40.7842,-87.2987,2.2685,0.446
235900000,2,-22.9738,-90.0281,1.55826,0.5155
236000000,2,-24.0041,-96.1755,1.18327,0.51675
236100000,3,-35.6366,-104.009,1.55207,0.481
236200000,1,-15.0277,-98.8487,0.397061,0.485
236300000,2,-24.5685,-98.9334,1.33283,0.561
236400000,3,-32.0114,-101.419,1.5422,0.520905
236500000,4,-40.7382,-95.2608,2.50789,0.5775
236600000,2,-24.1107,-98.6641,1.40386,0.493
236700000,4,-44.8985,-85.4237,1.61509,0.511
236800000,1,-18.8651,-104.437,1.91963,0.499462
236900000,1,-14.8682,-105.41,0.740794,0.566
237000000,1,-14.8773,-105.4,0.557056,0.507857
237100000,2,-24.2967,-99.2277,0.959377,0.537
237200000,7,-70.5291,-80.9176,2.28707,0.5568
237300000,3,-34.1038,-102.628,1.00276,0.525143
237400000,2,-23.707,-94.1528,1.83244,0.58
237500000,3,-34.2071,-95.1034,1.71853,0.5785
237600000,2,-25.0562,-95.7973,0.203545,0.543
237700000,2,-26.2822,-97.1515,1.52769,0.57
237800000,2,-27.4001,-96.5209,1.10707,0.542
237900000,2,-22.8592,-105.147,1.03659,0.494
238000000,2,-22.1861,-94.9072,1.16409,0.559
238100000,3,-33.5121,-99.0647,3.14495,0.597333
238200000,1,-18.3102,-102.81,0.981885,0.5184
238300000,4,-44.9208,-102.966,2.01652,0.51225
238400000,2,-26.7711,-102.806,2.98426,0.556056
238500000,2,-27.0039,-105.719,0.848096,0.50475
238600000,4,-46.2745,-94.0569,1.72071,0.552
238700000,4,-40.5528,-90.171,3.06962,0.5417
238800000,2,-24.9064,-96.2001,2.40418,0.559556
238900000,4,-45.3361,-99.0068,2.46067,0.591
239000000,5,-55.8065,-89.1153,5.43269,0.586
239100000,1,-14.7841,-102.286,0.731746,0.478
239200000,2,-24.0885,-102.173,1.83593,0.474
239300000,2,-25.7056,-100.449,4.62222,0.5424
239400000,2,-25.5986,-99.4713,1.18009,0.5279
239500000,2,-23.4239,-97.8129,0.491512,0.554
239600000,6,-62.3241,-94.7709,3.39142,0.587
239700000,1,-15.4255,-103.511,0.771203,0.505
239800000,3,-31.2141,-83.6646,0.986498,0.5035
239900000,2,-22.3717,-99.4958,0.629617,0.506
240000000,2,-24.9114,-98.1714,2.9111,0.594
240100000,1,-15.5212,-100.824,1.08022,0.553833
240200000,1,-19.1204,-106.265,2.49467,0.541875
240300000,3,-35.2808,-97.6355,4.22605,0.52
240400000,5,-52.3591,-93.7846,5.39572,0.561
240500000,3,-34.7727,-90.9189,1.3719,0.52175
240600000,1,-16.9695,-99.5465,1.07801,0.506556
240700000,3,-31.0133,-99.3114,2.32277,0.511
240800000,1,-15.2179,-111.02,0.905765,0.489
240900000,4,-46.5143,-90.4884,1.33154,0.532143
241000000,3,-31.9178,-100.476,0.735205,0.576
241100000,1,-15.2502,-99.9598,0.678201,0.538
241200000,2,-24.5712,-98.4009,0.410606,0.5324
241300000,5,-52.3393,-94.0077,2.30418,0.577
241400000,1,-14.4407,-98.7163,0.494197,0.578
241500000,2,-24.6337,-93.5804,1.82153,0.526
241600000,3,-32.8061,-96.095,3.33379,0.5535
241700000,2,-25.3581,-93.5461,1.8175,0.516609
241800000,3,-36.2969,-96.9882,2.01731,0.496087
241900000,5,-57.405,-93.3505,2.16033,0.55
242000000,2,-24.2919,-100.72,1.92004,0.498
242100000,4,-40.2473,-87.0603,2.27925,0.498714
242200000,7,-68.5841,-80.377,4.35917,0.563
242300000,2,-24.6452,-97.3049,1.80045,0.496714
242400000,1,-16.6278,-101.546,1.68646,0.466
242500000,1,-15.5872,-99.6805,0.752864,0.484667
242600000,3,-36.6649,-97.5725,0.533661,0.459667
242700000,5,-51.2411,-98.6739,4.88646,0.5266
242800000,1,-14.9395,-104.173,0.70071,0.476
242900000,1,-14.5569,-104.674,0.357065,0.471
243000000,5,-56.7806,-93.6449,3.90615,0.569167
243100000,1,-16.6064,-102.17,1.30902,0.537
243200000,1,-16.7512,-99.1202,0.730154,0.481
243300000,2,-23.3299,-92.8637,1.0628,0.534
243400000,2,-24.1066,-96.0493,1.163,0.502857
243500000,3,-31.3563,-102.697,1.29063,0.591
243600000,3,-34.4494,-95.9942,4.59159,0.582
243700000,4,-41.0612,-91.86,0.745272,0.567
243800000,1,-16.3025,-100.233,0.962334,0.5475
243900000,4,-42.7151,-93.9962,2.63673,0.561
244000000,1,-14.5398,-102.257,0.333828,0.527429
244100000,3,-33.7776,-93.3295,1.64157,0.483
244200000,1,-15.6265,-102.166,1.13018,0.518692
244300000,3,-30.9581,-94.0996,1.0683,0.545
244400000,3,-33.6394,-100.374,1.97997,0.525
244500000,3,-33.1094,-99.5078,0.727962,0.555
244600000,1,-19.2023,-104.427,0.790994,0.535
244700000,2,-24.8976,-97.3585,2.1002,0.515167
244800000,3,-33.0498,-91.5607,1.44925,0.522375
244900000,4,-49.0222,-91.4998,4.82782,0.5518
245000000,3,-37.3334,-94.3601,2.84599,0.518111
245100000,3,-31.3246,-100.578,1.56551,0.540714
245200000,5,-52.4668,-80.2596,2.30813,0.5475
245300000,1,-15.3171,-100.858,0.934786,0.497
245400000,2,-25.4275,-88.8028,0.420179,0.5414
245500000,1,-14.1066,-102.286,0.125955,0.454
245600000,1,-15.249,-102.347,1.0598,0.495
245700000,1,-14.8187,-102.578,0.741823,0.563
245800000,2,-28.8141,-107.579,2.95695,0.539125
245900000,1,-16.5133,-98.0612,1.75675,0.491
246000000,3,-32.7331,-87.3693,1.18849,0.583
246100000,1,-18.1076,-101.416,2.52708,0.52
246200000,3,-37.2835,-100.884,2.31192,0.555
246300000,6,-58.0247,-88.7084,4.37742,0.543
246400000,2,-22.8353,-97.6721,1.03688,0.534333
246500000,1,-15.1221,-104.018,0.764554,0.528
246600000,6,-58.4824,-92.4171,3.14878,0.613
246700000,2,-23.1498,-97.3727,1.23356,0.5182
246800000,6,-61.5229,-84.6919,4.18295,0.529
246900000,6,-56.031,-92.5706,2.10544,0.560333
247000000,5,-51.9787,-88.7998,1.78574,0.520727
247100000,2,-23.7352,-101.235,1.02125,0.482
247200000,2,-23.9872,-98.3105,1.03427,0.556667
247300000,3,-34.9647,-93.1188,2.08881,0.5238
247400000,2,-27.9442,-99.4252,0.972318,0.549
247500000,2,-22.9263,-97.0625,0.994419,0.529667
247600000,5,-50.9347,-92.6483,3.97013,0.548
247700000,1,-17.4831,-98.3313,0.502733,0.518
247800000,1,-16.8434,-97.3084,0.90277,0.514
247900000,1,-18.0271,-100.489,2.51509,0.545158
248000000,2,-24.6159,-96.0419,1.03026,0.501
248100000,5,-54.9633,-87.2473,2.84176,0.489
248200000,1,-19.6309,-98.7591,3.75507,0.508
248300000,1,-15.6407,-100.356,1.31416,0.514
248400000,3,-32.038,-96.4092,1.05645,0.541333
248500000,2,-25.6403,-96.1342,2.04715,0.5622
248600000,1,-15.3198,-100.214,0.67478,0.5
248700000,5,-54.2907,-97.2906,4.43155,0.545
248800000,1,-16.1837,-102.512,1.64098,0.51
248900000,5,-53.7928,-98.6945,2.68507,0.528429
249000000,2,-23.439,-99.3312,0.970776,0.535583
249100000,1,-15.6073,-101.756,1.56484,0.486
249200000,2,-32.6286,-106.404,1.70649,0.466
249300000,3,-34.0616,-93.1641,2.50651,0.423667
249400000,1,-16.6011,-99.1001,1.10736,0.495333
249500000,2,-27.7769,-98.3285,4.63986,0.445
249600000,1,-16.2353,-102.513,1.05862,0.514
249700000,4,-42.6969,-95.1116,2.18429,0.572
249800000,3,-32.3978,-88.8182,2.25095,0.576
249900000,1,-15.1512,-99.5578,0.800418,0.5096
250000000,1,-15.4472,-99.5668,1.10566,0.5322
250100000,2,-24.8668,-94.4892,0.885441,0.53
250200000,3,-33.544,-91.8674,1.52541,0.569
250300000,2,-23.3719,-97.2065,0.830183,0.534111
250400000,2,-23.3653,-100.349,0.415548,0.523
250500000,2,-22.4314,-99.3212,0.89052,0.530714
250600000,1,-15.0934,-100.536,0.65479,0.4972
250700000,3,-32.384,-93.3651,1.18624,0.552538
250800000,3,-32.8782,-100.35,2.91074,0.55
250900000,4,-42.1777,-83.9256,2.688,0.550625
251000000,1,-15.5636,-99.6585,0.258759,0.542
251100000,2,-24.9985,-101.603,3.39963,0.47
251200000,2,-24.6235,-104.88,1.57519,0.533
251300000,7,-66.1739,-101.554,3.90947,0.517
251400000,1,-15.5072,-100.523,0.408322,0.49
251500000,8,-72.559,-90.6605,3.42762,0.583
251600000,3,-35.0544,-86.7125,3.06048,0.475
251700000,2,-23.8356,-100.741,1.74917,0.530333
251800000,2,-24.5625,-95.9021,0.711439,0.52125
251900000,9,-88.2224,-88.0741,5.57115,0.4964
252000000,4,-40.6066,-88.7884,2.64253,0.581
252100000,2,-27.1894,-101.327,2.88217,0.554375
252200000,3,-37.1979,-101.802,1.00032,0.438
252300000,2,-24.5776,-95.4217,1.09998,0.5109
252400000,1,-15.744,-103.127,1.60499,0.551143
252500000,2,-23.72,-101.07,0.865123,0.538
252600000,1,-17.8542,-97.807,1.33383,0.473
252700000,1,-16.2685,-101.471,1.38688,0.529
252800000,3,-38.4961,-88.1963,7.01498,0.527
252900000,1,-16.1184,-100.211,0.3599,0.479
253000000,3,-32.1371,-88.2573,1.40864,0.392
253100000,5,-51.9974,-84.7376,3.46239,0.556357
253200000,1,-16.1795,-101.162,0.914077,0.5815
253300000,1,-15.4603,-100.239,0.93357,0.491
253400000,2,-24.9766,-104.713,0.542739,0.568235
253500000,2,-23.1917,-93.4872,2.1692,0.488
253600000,3,-40.8167,-88.2165,1.36767,0.463
253700000,1,-16.4054,-98.3694,0.656784,0.487
253800000,3,-31.1749,-98.1354,1.599,0.564
253900000,3,-33.0264,-105.473,1.80578,0.5495
254000000,1,-14.8156,-102.571,0.795979,0.512
254100000,3,-32.2869,-94.609,0.762552,0.587
254200000,2,-22.4667,-98.401,0.560841,0.536
254300000,4,-44.9596,-101.118,1.90083,0.538
254400000,1,-17.5055,-100.175,0.385632,0.542
254500000,2,-21.8858,-97.6555,0.954451,0.443
254600000,4,-40.871,-101.427,1.51644,0.5885
254700000,3,-32.4657,-93.2196,2.00956,0.49
254800000,3,-30.8388,-97.0602,1.65925,0.567
254900000,5,-51.4565,-98.1994,3.12772,0.557
255000000,2,-28.0136,-100.411,4.19212,0.603
255100000,2,-22.9849,-101.926,0.933146,0.532
255200000,2,-23.9917,-98.1491,2.19442,0.527
255300000,4,-45.2064,-91.15,4.44402,0.53
255400000,1,-14.8494,-103.011,0.838607,0.545
255500000,2,-24.8239,-99.3553,0.846555,0.5271
255600000,5,-51.4195,-94.7438,4.5488,0.547333
255700000,2,-25.5374,-98.5237,1.59495,0.556
255800000,2,-26.5606,-101.055,0.93575,0.5264
255900000,1,-15.0872,-97.2322,0.34796,0.509
256000000,2,-24.315,-89.7355,1.1169,0.4895
256100000,2,-24.4197,-96.1716,0.953505,0.527
256200000,3,-30.7843,-91.1119,1.10279,0.510667
256300000,4,-41.4077,-84.3603,1.53467,0.5236
256400000,1,-15.2146,-103.207,0.746123,0.53825
256500000,2,-25.5222,-100.037,2.29309,0.466
256600000,3,-34.1714,-96.992,1.66105,0.509545
256700000,3,-32.4633,-95.2916,1.34098,0.549667
256800000,4,-38.9274,-91.1665,2.2212,0.5625
256900000,3,-31.1507,-90.9888,2.57712,0.532143
257000000,2,-28.3883,-97.0627,1.14703,0.47
257100000,3,-33.906,-99.4309,2.168,0.523
257200000,1,-15.7827,-104.372,1.02366,0.493333
257300000,4,-41.9189,-91.1101,1.34717,0.636
257400000,5,-52.0197,-81.1724,5.27472,0.523
257500000,2,-25.0334,-102.949,2.59058,0.524563
257600000,2,-25.6067,-103.685,3.30851,0.475
257700000,3,-31.8418,-95.701,0.961244,0.501
257800000,1,-15.7471,-101.246,0.898127,0.5306
257900000,3,-31.0099,-86.496,0.707279,0.414
258000000,1,-14.8091,-104.078,0.589036,0.542857
258100000,2,-26.5269,-97.0772,1.9153,0.553
258200000,1,-15.2432,-99.3424,0.515644,0.4756
258300000,1,-15.6216,-113.115,0.935252,0.501
258400000,3,-37.8641,-93.0369,6.26813,0.537
258500000,3,-33.0591,-92.9962,2.23053,0.508
258600000,3,-31.0802,-104.594,0.537943,0.5486
258700000,1,-16.1399,-98.9567,1.52118,0.519
258800000,3,-34.6753,-100.884,3.00646,0.573
258900000,1,-15.0193,-99.3036,0.15719,0.554444
259000000,2,-26.2694,-99.6577,1.17732,0.534
259100000,3,-31.7514,-94.4281,1.87023,0.541
259200000,3,-37.0219,-99.5141,4.40383,0.535714
259300000,2,-24.1178,-100.295,1.91887,0.561
259400000,3,-41.4603,-96.5461,3.46236,0.558368
259500000,2,-23.7127,-100.964,0.341088,0.515
